device_type,cpu_usage,memory_usage,temperature,humidity,status,label
SmartFridge,5.243451442603913,24.585186966093946,2.704011777411434,42.394780123714646,normal,Normal
SmartGarageDoor,81.32152527587489,83.49111692806352,19.04009610443545,50.065300998337804,anomaly,Backdoor
SmartGarageDoor,90.92678411822959,62.64976363356067,23.756555394176786,55.22852147131612,anomaly,Injection
WeatherSensor,55.24682067561366,93.58001135121759,31.168513003403188,62.52234522453733,anomaly,DDoS
GPSTracker,10.851939319223126,18.881434529628525,29.520731584279545,33.27891681499679,normal,Normal
SmartFridge,42.16155659213689,66.03588154887481,3.170179873209096,57.28498654126287,anomaly,Injection
SmartFridge,13.484534362212392,7.464005639346336,4.78246557814866,48.96593241844803,normal,Normal
GPSTracker,79.59662722006833,88.57832020458659,37.129479314182554,26.033329341408287,anomaly,Injection
SmartGarageDoor,61.51492187632576,60.17609873843682,18.721059512228926,40.118802012471654,anomaly,Injection
SmartGarageDoor,96.80260730858424,58.32245545912308,21.057456561011904,55.04667444433706,anomaly,DDoS
SmartFridge,82.8765064729007,63.92277143279513,5.465932738911348,55.14407697012309,anomaly,Backdoor
SmartFridge,60.83548827052679,69.12526546478183,2.513519619325672,50.192202915633516,anomaly,Backdoor
WeatherSensor,82.86455792246161,76.09564327389894,191.4728595243318,55.92921151673798,anomaly,Injection
WeatherSensor,70.95582149982522,77.06032515586347,23.400717854439286,62.951499668482086,anomaly,Backdoor
GPSTracker,5.3215290891622145,26.158272696948437,35.57853247629501,26.741086651406608,normal,Normal
SmartFridge,11.423690761447478,26.730397033492643,7.745273817155664,57.360207177371954,normal,Normal
WeatherSensor,98.14006849308433,94.89101953891793,26.88967100031369,35.55420457675058,anomaly,Password
GPSTracker,95.05839926721114,73.29696982539751,44.355524045179074,46.58311917728525,anomaly,Backdoor
SmartFridge,5.829134738483098,19.542163117808883,7.846848735621793,40.51564749040625,normal,Normal
WeatherSensor,95.79945764993671,54.610412265114434,32.174175259006596,32.47743637373425,anomaly,Password
WeatherSensor,74.58049122564252,83.82515326761343,20.772070035149355,40.879582011241844,anomaly,DDoS
SmartFridge,94.93093046390268,67.5394965461651,2.1671165565426254,59.52259272422947,anomaly,DDoS
GPSTracker,10.330775890437303,13.08503531673132,25.969669956548852,45.51449402082645,normal,Normal
SmartGarageDoor,91.88791041873574,59.174510572469565,18.825586688875045,48.696795771573946,anomaly,Injection
SmartFridge,42.12354262880181,68.95136974512799,2.0308981966905155,52.314178993138626,anomaly,Backdoor
SmartGarageDoor,78.32358634784903,82.08171807637535,20.611229626930488,56.817025078503534,anomaly,DDoS
SmartGarageDoor,4.02054529677484,14.83237109849934,16.37737364326042,55.50448358516326,normal,Normal
WeatherSensor,4.135280844360715,25.96574084477832,29.61942122549055,74.55327439347462,normal,Normal
WeatherSensor,82.22696325064999,53.85180961424267,19.35180901129683,72.98573785233992,anomaly,DDoS
GPSTracker,80.1224724841558,79.79140399745263,31.58738110457968,30.548969287349188,anomaly,Backdoor
SmartFridge,12.767233242297689,27.52556778161206,3.8080711521970616,48.656626597479224,normal,Normal
WeatherSensor,11.405852841865867,21.675077769889135,23.480126681294045,32.85540844023409,normal,Normal
GPSTracker,1.248474712615248,28.570278306307802,39.6070215429437,34.51311780703079,normal,Normal
SmartGarageDoor,54.87086723674231,74.4335948883658,24.03867913430814,55.46645005664356,anomaly,DDoS
SmartFridge,95.13364068518536,92.53405404538066,4.5763995929281975,56.002486471862454,anomaly,DDoS
SmartGarageDoor,12.782923655503142,28.600896525626457,24.580257746826582,41.247868767672585,normal,Normal
SmartFridge,5.4299873198776245,16.127820997664358,4.9354071733784854,55.72964873071559,normal,Normal
SmartGarageDoor,90.24042589000224,66.91104126157687,24.372127011520213,41.8634329912692,anomaly,Password
SmartGarageDoor,87.70205039142138,91.32388139856789,22.93534663431645,57.05347389102996,anomaly,Injection
WeatherSensor,6.273809330357078,19.500071598649104,18.019691218979276,49.51321065313711,normal,Normal
SmartGarageDoor,63.249770046055765,81.54535552228977,16.999320187248173,59.32679340340381,anomaly,Injection
SmartFridge,69.90071651087825,92.35653428744948,4.025456732418233,56.996869503718514,anomaly,Backdoor
GPSTracker,12.372910572594336,19.692169367261485,31.605545768993952,22.33099224395778,normal,Normal
GPSTracker,5.138782745520026,17.821157553890266,41.36416521268846,11.413227328278888,normal,Normal
SmartFridge,3.8441780613677166,5.529599670499562,3.858220913308432,45.43204903068577,normal,Normal
SmartGarageDoor,56.385175825526474,76.15577496724214,23.527553827424153,50.80326371535102,anomaly,DDoS
SmartFridge,77.73295377317089,60.64037615652725,4.3649617921785655,56.97545813964139,anomaly,Injection
SmartFridge,64.7434845163632,67.98584235404601,7.932875198052882,43.56530602067854,anomaly,Password
SmartFridge,11.353001441548695,7.845550595410853,2.146894957263701,51.490023755587764,normal,Normal
SmartFridge,75.46149441679552,89.63195591481802,6.608870589715595,44.19338001929501,anomaly,Backdoor
SmartFridge,96.18635911193817,63.13780864321738,2.2180961733618036,44.38839756425048,anomaly,Backdoor
SmartFridge,53.15090367682952,55.3701101294304,2.3675657080920463,59.15969179290005,anomaly,Injection
GPSTracker,42.654614311152336,64.42588736483508,30.112367811865933,45.31350473715655,anomaly,Injection
SmartGarageDoor,71.83599546602855,69.22201850752774,20.043807829674467,55.342320012855424,anomaly,Password
SmartGarageDoor,70.06968875976139,73.35999539051237,16.491060914949603,49.38684933404761,anomaly,Password
WeatherSensor,79.07557759071625,70.40725226017997,15.644041641263238,53.08426933751709,anomaly,Password
GPSTracker,5.57195220914824,13.994335682875388,39.22606597595715,42.14174841838657,normal,Normal
SmartFridge,53.19579015539688,66.33415221141595,6.514606606005919,55.640067760792974,anomaly,DDoS
WeatherSensor,45.019948706878324,66.13819256148882,20.20698428674009,88.15625736277102,anomaly,DDoS
WeatherSensor,13.829840798787268,21.466211758044494,22.746760154320082,63.556877952842214,normal,Normal
WeatherSensor,96.04381823662439,83.26647233951056,25.1078576893157,73.92916661773369,anomaly,DDoS
WeatherSensor,77.4659180539909,77.1780895758287,222.65604288955723,74.07045444160144,anomaly,Injection
SmartGarageDoor,86.45815160341557,59.95760954257754,16.109754350534153,40.96909896544065,anomaly,Backdoor
GPSTracker,8.655846946372503,13.524168195614642,43.56660233082293,36.32026856998593,normal,Normal
WeatherSensor,94.27200523375998,60.6092164043651,28.860542412828867,34.96841801863978,anomaly,Password
SmartFridge,89.93824634993392,80.49872868638113,7.00926157828588,51.62889874328661,anomaly,Injection
WeatherSensor,8.098602114580515,27.72451878214264,26.35541620939919,66.77169600104611,normal,Normal
GPSTracker,73.87440294082171,60.2853400584619,34.43076789097715,48.91297290431968,anomaly,DDoS
WeatherSensor,64.98866976347955,78.35413168716306,25.099459317635255,44.02250456326854,anomaly,DDoS
SmartFridge,12.153003117665799,18.62638358161526,2.2198167952046193,59.13554833282879,normal,Normal
WeatherSensor,10.350393141591276,25.880845372668112,27.064352513481204,30.192254429017627,normal,Normal
SmartFridge,90.41268930550486,50.80523576581257,5.656470247675867,42.75104762309017,anomaly,Backdoor
SmartGarageDoor,78.29116129065886,57.718164388337996,18.181552628704488,52.65997295838749,anomaly,DDoS
WeatherSensor,5.922987815930751,8.564932401775405,32.84000474456907,53.8553627896773,normal,Normal
SmartGarageDoor,10.026114516893552,22.30204695855168,21.98255306009565,42.90098589350874,normal,Normal
SmartFridge,1.1105277806568261,18.521308613645203,7.4744794723557275,45.821485341456835,normal,Normal
GPSTracker,1.2306124399287424,21.34435650519031,32.90329963791004,49.72597881364978,normal,Normal
GPSTracker,1.1295770269682261,21.461688515138786,36.09507058577856,31.302919922261637,normal,Normal
SmartGarageDoor,10.5051412902333,15.232927546763312,24.77994114495938,45.324364874238576,normal,Normal
SmartGarageDoor,73.9464770280684,66.05678785177882,19.72829827065,55.702421929169944,anomaly,DDoS
SmartFridge,52.46266537355643,72.55634797567383,4.0955151599620265,41.78318375894983,anomaly,Injection
SmartGarageDoor,10.732353995487157,6.684028129587691,24.543775180367774,58.89349300956156,normal,Normal
SmartGarageDoor,14.449640137191825,13.430728823271203,17.97766367176541,41.75135217309956,normal,Normal
SmartGarageDoor,76.63374165072531,81.11882439976169,16.532483278343307,48.661045034164985,anomaly,Injection
WeatherSensor,45.104633663742305,60.125082983255496,127.04524401999043,67.7175175743199,anomaly,Injection
SmartFridge,5.506984589015892,20.145538499303132,4.420222564092815,56.92819696337656,normal,Normal
SmartFridge,7.550466169926435,25.872124096127077,5.772089497007459,51.438638094585556,normal,Normal
SmartFridge,7.056465283659287,20.16841617921095,3.8619110190696713,48.95732453155941,normal,Normal
WeatherSensor,47.99943579794709,59.52913698276224,17.92142173197162,85.5690797047068,anomaly,Backdoor
WeatherSensor,82.6814418058588,60.872204890197594,18.7308408776757,42.068484345018476,anomaly,Password
WeatherSensor,77.17582504840448,65.42330870932824,30.11648150768075,79.86867392886904,anomaly,DDoS
SmartFridge,51.25767636703265,91.03409937216382,7.485270242656969,52.68491413440195,anomaly,Injection
SmartFridge,87.0661931761178,63.30601848975783,7.849405960521578,59.61355582604975,anomaly,Injection
SmartFridge,14.477157871578175,17.668984138128017,4.663010698284445,52.991279440742055,normal,Normal
WeatherSensor,4.539444975850252,21.056013917502348,32.767111239968216,31.436333536247297,normal,Normal
SmartFridge,87.11857083148516,63.08311408899971,3.5481948491239734,51.78290308344508,anomaly,Password
WeatherSensor,4.634367613212811,10.638739422219132,24.387222781263322,55.19712592222622,normal,Normal
SmartGarageDoor,11.818102116530428,24.649966995264684,16.009740341033968,56.35402169963912,normal,Normal
GPSTracker,64.41703425911882,83.38376157590102,42.455224863021904,36.876604140640126,anomaly,Backdoor
WeatherSensor,61.66789875535207,68.2272772602596,-56.17528460492529,48.60798723464423,anomaly,Injection
GPSTracker,89.34486184531303,92.55059182793414,25.097315143188155,19.45106272636074,anomaly,DDoS
GPSTracker,5.731229687544641,22.700691986934476,38.154485773648055,22.927681422940317,normal,Normal
SmartGarageDoor,80.98683963626267,84.85271555300064,22.649082760906495,40.36340698581045,anomaly,Injection
SmartFridge,10.63293541179784,21.579243997763026,3.7362415800185174,58.6671045085271,normal,Normal
WeatherSensor,97.50900647182497,87.52877469613924,18.33334750857662,63.63387801555562,anomaly,Password
SmartGarageDoor,10.024475045745714,13.10627497029946,17.384666044150777,57.2440904883482,normal,Normal
SmartGarageDoor,93.2405496343473,71.62473109926357,15.994911577127663,45.80600496176906,anomaly,DDoS
SmartGarageDoor,88.57418254735771,83.25699659232076,16.78402506757084,52.84447515511939,anomaly,DDoS
GPSTracker,13.491007825861889,23.521507385621103,29.665937247761995,15.786701910545586,normal,Normal
WeatherSensor,14.419386259399246,7.711960976619099,27.27073011554648,58.46843769139497,normal,Normal
GPSTracker,14.676575636262873,16.755229401013484,41.05213073674457,24.15256387136388,normal,Normal
SmartGarageDoor,8.925939060628323,11.213078363392412,22.52374279961544,52.23913001216784,normal,Normal
SmartFridge,78.03119515734994,58.03559947540052,6.611175010486538,59.19546312167967,anomaly,Injection
SmartGarageDoor,62.36340490092955,59.41011675160951,18.87274595631507,44.197086649971546,anomaly,Injection
SmartGarageDoor,83.65824027691919,56.40996838829379,22.934883114009104,46.559123378222424,anomaly,DDoS
SmartFridge,97.33922105102626,94.58785276738766,7.979970120754459,44.204306325479756,anomaly,DDoS
SmartFridge,7.904880880953357,23.356476341735686,5.763858733758903,50.628489789379785,normal,Normal
GPSTracker,11.660392257088656,5.934884444761952,31.70742899909572,29.526220695076848,normal,Normal
SmartFridge,7.522932241244851,15.291603861496382,3.245365292513807,47.31912151010015,normal,Normal
SmartGarageDoor,13.023283504122208,10.724831484643028,24.76985653219002,51.26842677663333,normal,Normal
SmartFridge,2.9300760079674566,25.99278131896318,4.448087382842779,57.21362613363729,normal,Normal
GPSTracker,87.46606006951177,84.64369130470129,36.559603884815445,24.86433222599791,anomaly,Backdoor
SmartFridge,50.16574292454089,62.989504112021834,3.9788725932018973,46.56369330058257,anomaly,Backdoor
WeatherSensor,14.12841763838431,17.67388410289391,29.34463012702929,83.19829837109313,normal,Normal
SmartFridge,80.37314519084896,52.856730612532964,7.045012539963192,54.05592528921882,anomaly,DDoS
GPSTracker,8.632668010067551,17.365268479332038,34.419623815025005,37.05340734207761,normal,Normal
SmartFridge,72.78825517010402,67.75854389137123,6.528070564768879,43.26610883134673,anomaly,Injection
SmartFridge,52.61685921651034,83.17952567402952,3.828605292827742,50.50989985190251,anomaly,Backdoor
WeatherSensor,5.62730384767867,14.485082482728183,20.325070000752003,49.45800028659515,normal,Normal
SmartFridge,11.841915037011017,5.044840170487567,5.915404183545956,43.56347906529881,normal,Normal
WeatherSensor,52.010611669926085,81.06817333633417,15.566575201382403,31.995258980287215,anomaly,Password
GPSTracker,57.82526104742179,64.44243214388895,26.097689248862565,47.50436479006791,anomaly,DDoS
WeatherSensor,79.85259589466004,50.058171418459416,22.442064211381663,83.49508219498586,anomaly,DDoS
SmartFridge,50.948224343973635,86.74732480213751,6.859664745014644,44.02575927616705,anomaly,DDoS
SmartFridge,5.142096231599499,13.752648843420225,6.857709022749411,52.18050329859423,normal,Normal
SmartGarageDoor,4.5387001590567415,6.87486768523904,20.30997200414718,59.030327015794576,normal,Normal
SmartGarageDoor,60.15121961078172,73.18074363447664,20.949140676574803,55.29077657130158,anomaly,Injection
WeatherSensor,81.54676015124468,92.66786123278787,31.392959883756486,67.44670642707626,anomaly,Backdoor
WeatherSensor,64.4449256261568,81.5040342891388,32.63460300443237,52.978951649137606,anomaly,DDoS
WeatherSensor,8.402299804413353,12.31992368199969,25.124097489185004,36.19495476514659,normal,Normal
SmartFridge,81.01690250041545,77.53163949573633,6.413423470435722,50.48794326608021,anomaly,Injection
SmartGarageDoor,14.276133182154508,15.136230929492044,21.114418712297873,53.13795617121448,normal,Normal
GPSTracker,68.82346359807829,81.24764214668639,31.617232336878608,16.674479146079054,anomaly,Password
WeatherSensor,13.301051266618634,11.865499633687278,34.451892710383184,85.23013529416197,normal,Normal
WeatherSensor,65.68157062324396,57.35452327934825,33.45593062353796,82.32681877182371,anomaly,Password
SmartGarageDoor,10.123179519966394,27.95387951448168,16.673993663088325,47.521475472095005,normal,Normal
SmartGarageDoor,96.18758223047791,56.69713694914276,15.75082742419127,44.86739455834909,anomaly,DDoS
SmartGarageDoor,1.1935706481392023,21.25153818151176,21.519676772829733,46.88322359972508,normal,Normal
WeatherSensor,92.96139060580184,88.70397192389134,32.03445988249085,66.11462869993997,anomaly,Password
GPSTracker,94.69004556302781,64.16543576500847,44.774873004682306,31.009016009013436,anomaly,Backdoor
WeatherSensor,93.7932606234409,65.88751680955427,20.377614899279706,59.703656073715564,anomaly,Backdoor
SmartFridge,4.47448598652679,12.884258995255545,7.782162319807199,58.57735157776733,normal,Normal
SmartFridge,8.672939455649452,7.0697760891945745,3.5804126227248005,47.42121981822677,normal,Normal
SmartGarageDoor,8.115213441137906,28.914832896977387,18.081403640314353,54.32136660315795,normal,Normal
GPSTracker,6.217805201778151,15.471593204805757,39.94392836205705,27.842083870004174,normal,Normal
GPSTracker,73.76216988100599,92.22268025657672,31.023595389318203,35.34722676429996,anomaly,Password
WeatherSensor,57.00481403760017,58.11665657511125,-72.74306911423176,47.227631345378846,anomaly,Injection
WeatherSensor,72.20850248095506,63.18058579679395,15.2816234694594,57.461618783478634,anomaly,Backdoor
SmartFridge,74.53160456321885,60.854319505588165,3.9876750794181395,54.87199225650798,anomaly,Backdoor
GPSTracker,74.03649160110716,64.65063241930925,37.03272152955326,48.29211944945762,anomaly,Backdoor
SmartFridge,86.01260151393267,53.025947393589355,7.510214959905954,48.90185144756019,anomaly,Password
GPSTracker,47.184104199090775,61.893013450915475,38.662016657410234,35.56733205126945,anomaly,Backdoor
SmartGarageDoor,12.441502075504324,11.943438107894522,16.076173003993755,54.155357605786236,normal,Normal
WeatherSensor,7.938634010636616,18.90169331940711,31.633442640667354,38.42094067649145,normal,Normal
SmartGarageDoor,4.88640130646555,17.94295254045607,19.53339989447339,46.3543097626082,normal,Normal
SmartFridge,85.61092136133706,53.21915492843577,5.3810019969966385,40.39480878079675,anomaly,Injection
SmartFridge,55.01069447240152,85.23792541027676,3.603676845012652,41.02584120510643,anomaly,Injection
GPSTracker,9.881695768205395,22.84362434598202,33.361482909400394,12.036471678691356,normal,Normal
WeatherSensor,8.600505203917582,29.838700893272605,33.68356854147189,87.79120305337261,normal,Normal
WeatherSensor,4.849379317230173,16.822529496791432,29.26558193335604,52.51635573557708,normal,Normal
SmartFridge,97.52368013276308,68.0074613521259,2.203589200928162,55.76434953162357,anomaly,DDoS
WeatherSensor,5.502657819676739,28.057665758636677,25.419417578243333,48.21636294224734,normal,Normal
SmartFridge,7.850314794716067,16.74091435488976,2.8713881389687907,54.87313283279184,normal,Normal
WeatherSensor,3.87657759396086,8.43708303739803,15.569072877761062,72.45941108767734,normal,Normal
SmartGarageDoor,64.57918901264925,94.42456276315957,16.264646538529483,50.43704114581543,anomaly,DDoS
GPSTracker,14.891090835327027,26.74510072619206,43.249401926033094,11.775857560027054,normal,Normal
SmartGarageDoor,58.11930204527428,86.22988965866165,16.625616576423162,54.97592046171383,anomaly,Backdoor
SmartFridge,94.03395634001181,65.55780758767179,2.065959237410863,46.8381378770999,anomaly,Backdoor
GPSTracker,77.6522891589797,93.38020194423527,33.32677672763106,37.32430877841251,anomaly,Password
WeatherSensor,44.87727640908417,92.57594425204508,22.06623063520002,37.32720828148377,anomaly,Backdoor
SmartGarageDoor,14.089979342562385,22.504260750403144,15.843164339309958,45.70824869759711,normal,Normal
SmartGarageDoor,43.345807888604256,88.90632324468599,19.163995546121313,51.422280326290554,anomaly,Backdoor
SmartGarageDoor,4.4640615533514225,28.183693706983068,21.68548478569287,52.70016720339916,normal,Normal
SmartGarageDoor,10.0131007644651,28.674181846403517,22.830000426095697,53.5735106040839,normal,Normal
SmartGarageDoor,79.98134714886751,53.35619247060293,21.374112296895486,47.65013796064101,anomaly,Injection
SmartGarageDoor,81.32946560089385,92.04255588392849,16.86596751468734,46.2064751238701,anomaly,Password
SmartFridge,96.91415179717964,62.8488261189318,3.3039662393355673,48.44048360657398,anomaly,Backdoor
SmartGarageDoor,90.68428144670227,51.32379554101682,19.098069677313738,44.53787008016093,anomaly,Backdoor
SmartGarageDoor,8.60473493741946,15.151750361353775,17.703435799521774,45.70759192355712,normal,Normal
WeatherSensor,75.50971552477029,58.24929031019108,7.638620463599949,51.972544487264116,anomaly,Injection
WeatherSensor,78.40700147347455,69.32885830378636,17.71233887205079,65.25752031903329,anomaly,DDoS
WeatherSensor,60.65062789412301,64.31317663883432,351.26340219484456,42.12671101920092,anomaly,Injection
GPSTracker,50.65873510188187,81.53269337559414,41.04834690582834,32.485266052840714,anomaly,Backdoor
GPSTracker,9.337638823758974,17.19800203455666,25.140385146481556,12.617942835887558,normal,Normal
SmartFridge,56.982587159939115,51.555592974290164,2.091061425097556,53.72602999876285,anomaly,Injection
SmartGarageDoor,1.785254247818013,17.23434256159355,19.153474132257088,45.06524816942715,normal,Normal
SmartFridge,10.876416002927035,7.51991635976207,5.327642166803416,53.626221307613974,normal,Normal
GPSTracker,59.64293779777136,53.074823006090725,40.4058230016235,10.636226456350064,anomaly,Injection
WeatherSensor,42.881254363001474,78.93519732682672,489.42181999544323,72.41648197770665,anomaly,Injection
SmartGarageDoor,12.424810829954085,13.797386374057478,22.307455503698826,48.18725043234751,normal,Normal
SmartGarageDoor,89.14359278184703,78.64672377491638,20.44428664703818,57.08246013922743,anomaly,Backdoor
GPSTracker,98.16752646819066,51.93044495636222,44.938556821057574,33.44154124430796,anomaly,DDoS
WeatherSensor,46.48293059089102,85.01994297152379,26.202918055432292,62.018529147445875,anomaly,Backdoor
SmartGarageDoor,89.76572500009834,70.96392674607449,21.42859533830996,42.7180216908411,anomaly,Backdoor
SmartGarageDoor,43.28654655497376,57.12675697102387,18.358182715860266,46.93931142050032,anomaly,Injection
GPSTracker,40.811246594944855,56.047094881863146,30.852562802581417,20.681359564858113,anomaly,Password
GPSTracker,90.92980931347037,68.72209096512067,34.00380147346177,29.114476147477273,anomaly,Injection
GPSTracker,4.110178472695972,6.363911306214483,37.73719040621423,41.53887236910961,normal,Normal
WeatherSensor,88.05306247508133,64.52408752294764,34.5009799743295,77.98212435835548,anomaly,Password
GPSTracker,53.2597015219835,67.20523274635376,28.500489004755305,34.46861729120338,anomaly,Injection
GPSTracker,6.791078261341696,25.546300628412258,35.16910328229357,11.411009840124082,normal,Normal
WeatherSensor,4.541667311116978,27.951747208967628,32.42479588234191,42.116058101480434,normal,Normal
SmartGarageDoor,72.00150767288797,70.23777384886645,15.258862961818895,56.30377927255027,anomaly,DDoS
WeatherSensor,68.9859406688741,51.86679648487464,18.507208355111526,60.45535395146487,anomaly,DDoS
GPSTracker,80.43889816271783,82.4355603383258,39.732805001760184,34.84267810485228,anomaly,Injection
GPSTracker,6.3453579686883,16.380823159017773,38.428253843023185,46.60885287864286,normal,Normal
GPSTracker,47.848787155132,87.26588007666754,26.745117982116845,30.037376179118034,anomaly,Injection
SmartGarageDoor,62.23411914726888,70.11834153252423,17.61424062480332,46.73499042363446,anomaly,Injection
SmartGarageDoor,67.32983568399557,51.51378862653506,21.9919893845841,52.23059065556512,anomaly,Backdoor
SmartGarageDoor,2.00446728854483,16.404271348766493,23.351034354145057,41.44651056595918,normal,Normal
SmartFridge,74.20132012367245,88.9089888613018,7.002688472220981,56.18996026947214,anomaly,Password
GPSTracker,56.9708520860013,53.945690610507164,43.78821980678782,23.525814484698273,anomaly,Password
SmartGarageDoor,86.9855266277737,60.54863363413302,16.07102412133207,52.685286241869406,anomaly,DDoS
WeatherSensor,12.80106597077141,17.807586927575276,29.11226943405245,61.35867063449136,normal,Normal
SmartFridge,64.89316854063406,85.41746975005677,6.751665539675178,50.15975093293537,anomaly,DDoS
WeatherSensor,1.8783904554770576,28.96091211220016,23.185037341049984,60.16793990253798,normal,Normal
SmartFridge,46.86918164067746,63.388160036809275,6.132554714772001,54.72697796426887,anomaly,Injection
GPSTracker,50.07783788848228,65.0666990986517,34.921376382539044,20.299921671142354,anomaly,Password
SmartFridge,63.01676376138943,50.401470700248986,4.189389119230361,48.69995993584359,anomaly,DDoS
SmartGarageDoor,45.714743773828516,87.81761110806357,18.85513721715094,58.01642634106104,anomaly,DDoS
SmartGarageDoor,80.0472117835383,72.29589966420849,19.361244193589158,41.4932391862493,anomaly,DDoS
WeatherSensor,54.58978971698975,61.513174394915055,25.649169579877626,61.97470137600676,anomaly,Password
WeatherSensor,61.2824546431239,76.3547394150282,30.19409240557887,69.89438554944195,anomaly,Backdoor
SmartGarageDoor,5.7760789120666285,6.84754651534747,23.42135814604721,53.925572831525734,normal,Normal
SmartFridge,78.53053952758162,77.1555968948062,5.319017337747765,56.038660304801496,anomaly,Backdoor
WeatherSensor,7.675535542191952,28.072352153111833,19.569461378982112,33.752858205415464,normal,Normal
WeatherSensor,69.88921656571426,66.29041451719166,16.38153967657505,61.135607751817844,anomaly,DDoS
SmartFridge,4.124746872227895,23.322536703741918,2.3961405369472137,41.128687694228056,normal,Normal
SmartGarageDoor,1.2464131437258956,13.877885853000523,22.17435118600211,52.69583741385539,normal,Normal
SmartGarageDoor,9.25753935458733,23.95249498146516,18.48142766767947,45.58508904033095,normal,Normal
WeatherSensor,97.8811134813657,87.85691109024151,19.895434434399956,32.161236025859296,anomaly,DDoS
SmartGarageDoor,3.989496365633089,26.3674294474949,23.465932218148442,57.98704809744278,normal,Normal
SmartFridge,13.376858684286145,15.833566856501445,5.9357537231439395,52.26817935547164,normal,Normal
SmartGarageDoor,8.890874947519837,18.167678572425494,18.267450515452392,54.453871181409674,normal,Normal
SmartFridge,12.460160694332478,8.96481597115032,7.895585839753747,58.669972742575666,normal,Normal
WeatherSensor,13.448200826128401,11.9733823340652,29.060008739647724,41.84258208510951,normal,Normal
WeatherSensor,7.908621790519336,6.241258238522411,32.21580920096947,78.33464257832134,normal,Normal
SmartGarageDoor,4.6902721701472165,29.65366144695505,15.399767799203554,58.69886180807667,normal,Normal
SmartGarageDoor,10.000567176324449,29.485165964417142,22.06892404417915,47.831050201606494,normal,Normal
GPSTracker,78.27432984259576,90.24531942628141,27.296041881692112,27.96691538555781,anomaly,DDoS
WeatherSensor,14.434472478652197,19.193850908073053,34.84903135349661,33.9488067140313,normal,Normal
SmartFridge,74.40056711041638,84.10713586969754,2.42153929936279,42.01873098989661,anomaly,Injection
GPSTracker,47.559268264135916,79.56490787668228,30.682979953901487,40.73289939515122,anomaly,DDoS
GPSTracker,56.139481909774716,52.95540320748584,40.58386243380391,43.836250467871054,anomaly,Password
WeatherSensor,13.369192047745107,21.334865166129493,19.673833820996126,80.65346922055105,normal,Normal
GPSTracker,9.466142000401083,21.49744998974664,38.15083130680834,19.75680217443915,normal,Normal
WeatherSensor,67.81265036948638,71.79786568387615,31.5729502196136,81.21859811342415,anomaly,DDoS
WeatherSensor,7.494908920331389,20.62717495358828,25.476104748153446,49.951483538332226,normal,Normal
SmartFridge,48.484757017959936,66.9065253458118,4.254135347372943,53.15730674188646,anomaly,Injection
SmartGarageDoor,41.65779641365163,74.19086619829878,23.80637640336668,48.243248924443925,anomaly,Injection
SmartGarageDoor,59.32872972303264,82.14139709849047,23.366315467251663,40.9030191908037,anomaly,Password
SmartFridge,6.958739288390229,5.898787088158387,4.264960226241166,53.47370070780838,normal,Normal
WeatherSensor,7.8434395133052215,29.457044725855447,29.273638697144012,56.36811559315257,normal,Normal
SmartFridge,87.64422661960151,77.5207887517447,5.96515530289259,55.59480294295367,anomaly,Backdoor
GPSTracker,6.874696673747935,27.2490591765799,36.25902342831844,19.56115180137623,normal,Normal
GPSTracker,93.03452383166302,83.34641104441614,31.545856784602968,48.918399024059404,anomaly,Injection
SmartFridge,94.00079067495298,82.16510366449072,2.5512993169965315,49.14082552046697,anomaly,Password
SmartFridge,1.4220776731884126,20.880372764143864,5.478125148724915,58.121170912457146,normal,Normal
SmartFridge,74.7380000468977,90.60891521356521,7.760967425337108,43.51783407522579,anomaly,DDoS
SmartGarageDoor,9.485765851017135,14.174079474148785,21.82166836618237,50.449150944387675,normal,Normal
WeatherSensor,58.946728756299095,69.75294756022635,-34.79307342231017,54.010172253762015,anomaly,Injection
GPSTracker,1.2444281687523233,15.940705083177313,28.340058459764606,12.371365212114306,normal,Normal
SmartFridge,8.856203080242643,23.21387816029059,2.2264002336608817,48.6837019819401,normal,Normal
GPSTracker,13.452774671261455,21.511345489375532,35.58754472890304,41.683485074306816,normal,Normal
WeatherSensor,3.566673410539982,26.334904610628307,32.72770300992576,70.72885122769173,normal,Normal
WeatherSensor,49.63446824610688,53.00589881057791,446.91140015554925,63.00038452305386,anomaly,Injection
SmartFridge,3.7816441438784194,14.88500341231716,2.7973478355970522,54.10047327388495,normal,Normal
WeatherSensor,91.81035772639858,85.00451565176343,32.001533456761024,35.26311007022866,anomaly,DDoS
SmartGarageDoor,8.505641190472808,18.062990041965968,17.991015360227028,54.046244680020045,normal,Normal
GPSTracker,12.738661254596547,25.398356499690166,34.730442817117805,34.432235086304274,normal,Normal
SmartFridge,12.884534509008693,21.147407965733233,3.0038735777009515,43.62309035260399,normal,Normal
GPSTracker,55.51462911584234,76.41231801844995,42.68916483877568,44.944030843448544,anomaly,Backdoor
SmartGarageDoor,9.25017480279937,9.239125506159287,23.893571219332735,41.536338509443276,normal,Normal
WeatherSensor,90.37488552279687,50.871983620659854,33.88793561534811,49.299439604753445,anomaly,Backdoor
GPSTracker,94.4157809054599,69.6309832302801,25.26074429225153,33.08411199452935,anomaly,Password
SmartGarageDoor,45.10140548503204,58.47184559317473,19.96622067385985,50.62021675436272,anomaly,Password
